Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Care instructions (product.metafields.shopify.care-instructions),Carry options (product.metafields.shopify.carry-options),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
cvms-boys-bball-joggers,,,,,,,,,Youth L,,,,,,,,"",147.41752025,shopify,97,deny,manual,25.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0587/6282/1695/files/PC78J_Adult_Jogger.jpg?v=1732645095,3,"",,,,,,,,,,,,,,,,,,,,,,,,,oz,,10.99,
cvms-boys-bball-joggers,,,,,,,,,Youth XL,,,,,,,,"",147.41752025,shopify,97,deny,manual,25.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,10.99,
cvms-boys-bball-joggers,,,,,,,,,S,,,,,,,,"",147.41752025,shopify,99,deny,manual,25.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,10.99,
cvms-boys-bball-joggers,,,,,,,,,M,,,,,,,,"",147.41752025,shopify,95,deny,manual,25.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,10.99,
cvms-boys-bball-joggers,,,,,,,,,L,,,,,,,,"",147.41752025,shopify,94,deny,manual,25.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,10.99,
cvms-boys-bball-joggers,,,,,,,,,XL,,,,,,,,"",147.41752025,shopify,99,deny,manual,25.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,10.99,
cvms-boys-bball-joggers,,,,,,,,,2XL,,,,,,,,"",147.41752025,shopify,100,deny,manual,28.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,10.99,
cvms-boys-bball-joggers,,,,,,,,,3XL,,,,,,,,"",147.41752025,shopify,100,deny,manual,28.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,10.99,
cvms-boys-bball-joggers,,,,,,,,,4XL,,,,,,,,"",147.41752025,shopify,100,deny,manual,28.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,10.99,
cvms-boys-bball-backpack,CVMS Boys Bball Backpack,"<h1 class=""serif"">OGIO<sup>®</sup><span> </span>- Marshall Pack</h1>
<p>This pack protects your laptop, caters to your professional needs and delivers bold OGIO style.</p>
<ul>
<li>600D poly/420D dobby poly</li>
<li>Top-entry padded laptop compartment</li>
<li>Fleece-lined valuables and digital media pocket</li>
<li>Deluxe organization panel</li>
<li>Dual side beverage/accessory holsters</li>
<li>Ergonomic adjustable shoulder straps</li>
<li>Dimensions: 19.25""h x 13""w x 9.5""d</li>
<li>Capacity: 1,700 cu. in./28 L</li>
<li>Weight: 1.45 lbs./0.66kg</li>
<li>Laptop sleeve: 15.5""h x 10.5""w x 1.5""d; fits most 15"" laptops</li>
</ul>","White Space Design, LLC",Luggage & Bags > Backpacks,Backpack,"",false,Title,Default Title,,,,,,,,"",0.0,,-4,deny,manual,50.00,,true,true,,,,,'411053,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/CVMS_BBB2024_backpack.jpg?v=1732643858,1,"",false,,,,,,lightweight,polyester,laptop-compartment; external-pockets; water-bottle-holder,,backpack-strap; shoulder-strap,,red,,,,,,,,,,,,lb,,26.80,archived
cvms-boys-bball-tee-adult-youth,CVMS Boys Bball Tee (Adult & Youth),"<p class=""MsoNormal"" style=""margin-bottom: 9.0pt; line-height: normal; mso-outline-level: 1; background: white;"" data-mce-style=""margin-bottom: 9.0pt; line-height: normal; mso-outline-level: 1; background: white;""><span style=""font-size: 24.0pt; font-family: 'Times',serif; mso-fareast-font-family: 'Times New Roman'; color: #4d4e53; mso-font-kerning: 18.0pt;"" data-mce-style=""font-size: 24.0pt; font-family: 'Times',serif; mso-fareast-font-family: 'Times New Roman'; color: #4d4e53; mso-font-kerning: 18.0pt;"">District</span><sup><span style=""font-size: 18.0pt; font-family: 'Times',serif; mso-fareast-font-family: 'Times New Roman'; color: #4d4e53; mso-font-kerning: 18.0pt;"" data-mce-style=""font-size: 18.0pt; font-family: 'Times',serif; mso-fareast-font-family: 'Times New Roman'; color: #4d4e53; mso-font-kerning: 18.0pt;""> ®</span></sup><span style=""font-size: 24.0pt; font-family: 'Times',serif; mso-fareast-font-family: 'Times New Roman'; color: #4d4e53; mso-font-kerning: 18.0pt;"" data-mce-style=""font-size: 24.0pt; font-family: 'Times',serif; mso-fareast-font-family: 'Times New Roman'; color: #4d4e53; mso-font-kerning: 18.0pt;""> Perfect Tri</span><sup><span style=""font-size: 18.0pt; font-family: 'Times',serif; mso-fareast-font-family: 'Times New Roman'; color: #4d4e53; mso-font-kerning: 18.0pt;"" data-mce-style=""font-size: 18.0pt; font-family: 'Times',serif; mso-fareast-font-family: 'Times New Roman'; color: #4d4e53; mso-font-kerning: 18.0pt;""> ®</span></sup><span style=""font-size: 24.0pt; font-family: 'Times',serif; mso-fareast-font-family: 'Times New Roman'; color: #4d4e53; mso-font-kerning: 18.0pt;"" data-mce-style=""font-size: 24.0pt; font-family: 'Times',serif; mso-fareast-font-family: 'Times New Roman'; color: #4d4e53; mso-font-kerning: 18.0pt;""> Tee</span></p>
<p>Three yarns form a perfect easygoing look.</p>
<ul>
<li>4.5-ounce, 50/25/25 poly/combed ring spun cotton/rayon, 32 singles</li>
<li>1x1 rib knit neck</li>
<li>Tear-away label</li>
<li>Shoulder to shoulder taping</li>
</ul>
<p>Please note: Some colors in this style are produced as both tubular and side seamed. Your order may contain a combination of both tees.</p>","White Space Design, LLC",Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,Tee,"",false,Size,Youth S,,,,,,,,"",127.5728540625,,0,deny,manual,15.00,,true,true,,,,,DM130/DT130Y,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/CVMS_BBB2024_Tee.jpg?v=1732643637,1,"",false,,,,,all-ages,,,,,,,gray,polyester; cotton; rayon,,crew,,,,short,unisex,medium,,,oz,,,archived
cvms-boys-bball-tee-adult-youth,,,,,,,,,Youth M,,,,,,,,"",127.5728540625,,0,deny,manual,15.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0587/6282/1695/files/DM130DistrictTee.jpg?v=1731605724,2,"",,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
cvms-boys-bball-tee-adult-youth,,,,,,,,,Youth L,,,,,,,,"",127.5728540625,,0,deny,manual,15.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0587/6282/1695/files/DM132YouthDistrictTee.jpg?v=1756222283,3,"",,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
cvms-boys-bball-tee-adult-youth,,,,,,,,,Youth XL,,,,,,,,"",127.5728540625,,0,deny,manual,15.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
cvms-boys-bball-tee-adult-youth,,,,,,,,,XS,,,,,,,,"",127.5728540625,,0,deny,manual,15.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
cvms-boys-bball-tee-adult-youth,,,,,,,,,S,,,,,,,,"",127.5728540625,,0,deny,manual,15.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
cvms-boys-bball-tee-adult-youth,,,,,,,,,M,,,,,,,,"",127.5728540625,,-4,deny,manual,15.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
cvms-boys-bball-tee-adult-youth,,,,,,,,,L,,,,,,,,"",127.5728540625,,-1,deny,manual,15.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
cvms-boys-bball-tee-adult-youth,,,,,,,,,XL,,,,,,,,"",127.5728540625,,-4,deny,manual,15.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
cvms-boys-bball-tee-adult-youth,,,,,,,,,2XL,,,,,,,,"",127.5728540625,,0,deny,manual,18.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
cvms-boys-bball-tee-adult-youth,,,,,,,,,3XL,,,,,,,,"",127.5728540625,,0,deny,manual,18.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
cvms-boys-bball-tee-adult-youth,,,,,,,,,4XL,,,,,,,,"",127.5728540625,,0,deny,manual,18.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
cvms-boys-bball-hoodie-adult-youth,CVMS Boys bball Hoodie (Adult & Youth),"<div>This soft fleece is everything and more at an unbeatable value.  </div>
<div>8.3-ounce, 65/35 ring spun cotton/polyester</div>
<ul>
<li>100% ring spun cotton face</li>
<li>Jersey-lined, two-piece hood</li>
<li>Dyed-to-match drawcords with aluminum grommets </li>
<li>Shoulder to shoulder back neck tape</li>
<li>Side seamed</li>
<li>1x1 rib knit cuffs and hem</li>
<li>Tear-away label</li>
</ul>","White Space Design, LLC",Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies,Hoodie,"",false,Size,Youth S,,,,,,,,"",232.466089625,,-1,deny,manual,25.00,,true,true,,,,,dt6100/dt6100y,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/CVMS_BBB2024_Hoodie.jpg?v=1732643313,1,"",false,,,,basketball,,,,,,,,gray,cotton; polyester,,hooded,,,,long,unisex,,,,oz,,12.00,archived
cvms-boys-bball-hoodie-adult-youth,,,,,,,,,Youth M,,,,,,,,"",232.466089625,,-1,deny,manual,25.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0587/6282/1695/files/DT6100DistrictAdultHoode_2a210f7d-4fe8-474d-9aa3-25cc6548c5c0.jpg?v=1732117363,2,"",,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
cvms-boys-bball-hoodie-adult-youth,,,,,,,,,Youth L,,,,,,,,"",232.466089625,,-4,deny,manual,25.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0587/6282/1695/files/DT6100YDistrictYouthHoodie.jpg?v=1732117363,3,"",,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
cvms-boys-bball-hoodie-adult-youth,,,,,,,,,Youth XL,,,,,,,,"",232.466089625,,-2,deny,manual,25.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
cvms-boys-bball-hoodie-adult-youth,,,,,,,,,XS,,,,,,,,"",232.466089625,,0,deny,manual,25.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
cvms-boys-bball-hoodie-adult-youth,,,,,,,,,S,,,,,,,,"",232.466089625,,-4,deny,manual,25.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
cvms-boys-bball-hoodie-adult-youth,,,,,,,,,M,,,,,,,,"",232.466089625,,-4,deny,manual,25.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
cvms-boys-bball-hoodie-adult-youth,,,,,,,,,L,,,,,,,,"",232.466089625,,-5,deny,manual,25.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
cvms-boys-bball-hoodie-adult-youth,,,,,,,,,XL,,,,,,,,"",232.466089625,,-3,deny,manual,25.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
cvms-boys-bball-hoodie-adult-youth,,,,,,,,,2XL,,,,,,,,"",232.466089625,,-1,deny,manual,28.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
cvms-boys-bball-hoodie-adult-youth,,,,,,,,,3XL,,,,,,,,"",232.466089625,,0,deny,manual,28.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
cvms-boys-bball-hoodie-adult-youth,,,,,,,,,4XL,,,,,,,,"",232.466089625,,-1,deny,manual,28.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
customization,Customization,<p>Name and number printed on the back of your shirt. The color will be determined by the design.</p>,"White Space Design, LLC",Apparel & Accessories > Clothing > Clothing Tops > Sweatshirts,"","",false,Title,Default Title,,,,,,,,"",0.0,,-13,deny,manual,10.00,,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0587/6282/1695/files/NameandNumberCrew.jpg?v=1732550560,1,"",false,,,,,adults,,,,,,,gray; black,,,,,,,,unisex,long,,,lb,,,archived
customization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/NameandNumberHoodie.jpg?v=1732550560,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
customization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/NameandNumberTee.jpg?v=1732550560,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,
srms-basketball-crewneck-adult,SRMS Basketball Crewneck (Adult),"<h1 class=""serif mar-b-20"">Jerzees Eco<sup>™</sup><span> </span>Premium Blend Crewneck Sweatshirt</h1>
<p>Please note ***Once the ordering period ends, we'll close the shop and print all orders at once. Printing takes about 2-3 weeks after closing. All orders will be filled, bagged, and delivered to the team for distribution. We do not ship your order.***</p>
<p>This shirt is unisex sizing, printed on a super soft Jerzee crewneck.<br>8.5-ounce, 57/43 combed ring spun cotton/recycled poly fleece<br>Made with 100% recycled polyester and sustainably-sourced USA-grown cotton<br>Made of stronger 3-end fleece<br>Moisture-wicking<br>Shoulder to shoulder taping<br>2x2 rib cuffs and waistband<br>Tear-away label</p>","White Space Design, LLC",Apparel & Accessories > Clothing > Clothing Tops > Sweatshirts,"","",false,Size,s,product.metafields.shopify.size,Color,white,product.metafields.shopify.color-pattern,,,,,240.9709465625,,0,deny,manual,25.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/SRMSBball2025_CrewFront_2fc7cefb-2063-4f9c-8fba-a35460547378.jpg?v=1732119744,1,"",false,,,,,adults,,,,,,moisture-wicking,white; gray,cotton; polyester,,crew,,,s; m; l; xl; 2xl; 3xl,,unisex,,,,oz,,11.00,archived
srms-basketball-crewneck-adult,,,,,,,,,s,,,gray,,,,,,240.9709465625,,0,deny,manual,25.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/SRMSBball2025_CrewBack.jpg?v=1732117959,2,"",,,,,,,,,,,,,,,,,,,,,,,,,oz,,11.00,
srms-basketball-crewneck-adult,,,,,,,,,m,,,white,,,,,,240.9709465625,,-1,deny,manual,25.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/701MJerzeeCrew.jpg?v=1731600700,3,"",,,,,,,,,,,,,,,,,,,,,,,,,oz,,11.00,
srms-basketball-crewneck-adult,,,,,,,,,m,,,gray,,,,,,240.9709465625,,0,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,11.00,
srms-basketball-crewneck-adult,,,,,,,,,l,,,white,,,,,,240.9709465625,,0,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,11.00,
srms-basketball-crewneck-adult,,,,,,,,,l,,,gray,,,,,,240.9709465625,,0,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,11.00,
srms-basketball-crewneck-adult,,,,,,,,,xl,,,white,,,,,,240.9709465625,,0,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,11.00,
srms-basketball-crewneck-adult,,,,,,,,,xl,,,gray,,,,,,240.9709465625,,-1,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,11.00,
srms-basketball-crewneck-adult,,,,,,,,,2xl,,,white,,,,,,240.9709465625,,0,deny,manual,28.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,11.00,
srms-basketball-crewneck-adult,,,,,,,,,2xl,,,gray,,,,,,240.9709465625,,0,deny,manual,28.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,11.00,
srms-basketball-crewneck-adult,,,,,,,,,3xl,,,white,,,,,,240.9709465625,,0,deny,manual,28.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,11.00,
srms-basketball-crewneck-adult,,,,,,,,,3xl,,,gray,,,,,,240.9709465625,,0,deny,manual,28.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,11.00,
srms-basketball-hoodie-adult-youth,SRMS Basketball Hoodie (Adult & Youth),"<h1 class=""serif mar-b-20"">District<sup>®</sup><span> </span>V.I.T.<sup>™</sup><span> </span>Fleece Hoodie</h1>
<div>This soft fleece is everything and more at an unbeatable value.  </div>
<div>8.3-ounce</div>
<ul>
<li>Jersey-lined, two-piece hood</li>
<li>Dyed-to-match drawcords with aluminum grommets </li>
<li>Shoulder to shoulder back neck tape</li>
<li>Side seamed</li>
<li>1x1 rib knit cuffs and hem</li>
<li>Tear-away label</li>
</ul>","White Space Design, LLC",Apparel & Accessories > Clothing > Activewear > Activewear Sweatshirts & Hoodies > Hoodies,"","",false,Size,Youth S,,,,,,,,"",235.3010419375,,0,deny,manual,28.00,,true,true,,,,,DT6100/DT6100Y,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/SRMSBball2025_HoodieFront.jpg?v=1732117385,1,"",false,,,,basketball,,,,,,,,gray,fleece,,hooded,,,,long,unisex,,,,oz,,12.00,archived
srms-basketball-hoodie-adult-youth,,,,,,,,,Youth M,,,,,,,,"",235.3010419375,,-1,deny,manual,28.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0587/6282/1695/files/SRMSBball2025_HoodiebACK.jpg?v=1732117715,2,"",,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
srms-basketball-hoodie-adult-youth,,,,,,,,,Youth L,,,,,,,,"",235.3010419375,,-1,deny,manual,28.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0587/6282/1695/files/DT6100DistrictAdultHoode_2a210f7d-4fe8-474d-9aa3-25cc6548c5c0.jpg?v=1732117363,3,"",,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
srms-basketball-hoodie-adult-youth,,,,,,,,,Youth XL,,,,,,,,"",235.3010419375,,0,deny,manual,28.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0587/6282/1695/files/DT6100YDistrictYouthHoodie.jpg?v=1732117363,4,"",,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
srms-basketball-hoodie-adult-youth,,,,,,,,,XS,,,,,,,,"",235.3010419375,,0,deny,manual,28.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
srms-basketball-hoodie-adult-youth,,,,,,,,,S,,,,,,,,"",235.3010419375,,-1,deny,manual,28.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
srms-basketball-hoodie-adult-youth,,,,,,,,,M,,,,,,,,"",235.3010419375,,0,deny,manual,28.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
srms-basketball-hoodie-adult-youth,,,,,,,,,L,,,,,,,,"",235.3010419375,,-1,deny,manual,28.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
srms-basketball-hoodie-adult-youth,,,,,,,,,XL,,,,,,,,"",235.3010419375,,-1,deny,manual,28.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
srms-basketball-hoodie-adult-youth,,,,,,,,,2XL,,,,,,,,"",235.3010419375,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
srms-basketball-hoodie-adult-youth,,,,,,,,,3XL,,,,,,,,"",235.3010419375,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
srms-basketball-hoodie-adult-youth,,,,,,,,,4XL,,,,,,,,"",235.3010419375,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,12.00,
srms-basketball-tee,SRMS Basketball Tee,"<h1 class=""serif mar-b-20"">Port &amp; Company<sup>®</sup><span> </span>Core Blend Tee</h1>
<p>A reliable choice for comfort, softness and durability.</p>
<ul>
<li>5.5-ounce, 50/50 cotton/poly</li>
<li>Made with up to 5% recycled polyester from plastic bottles (Except Ash and Athletic Heather)</li>
<li>1x1 rib knit collar</li>
<li>Shoulder to shoulder back neck tape</li>
<li>
<p>Removable tag for comfort</p>
</li>
</ul>","White Space Design, LLC",Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",false,Size,Youth S,,,,,,,,"",155.9223771875,,0,deny,manual,14.00,,true,true,,,,,PC55/PC55y,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/SRMSBball2025_TeeFront.jpg?v=1732117096,1,"",false,,,,,adults,,,,,,,gray,cotton; polyester,,crew,,,,short,unisex,medium,,,oz,,5.00,archived
srms-basketball-tee,,,,,,,,,Youth M,,,,,,,,"",155.9223771875,,0,deny,manual,14.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0587/6282/1695/files/SRMSBball2025_TeeBack.jpg?v=1732117096,2,"",,,,,,,,,,,,,,,,,,,,,,,,,oz,,5.00,
srms-basketball-tee,,,,,,,,,Youth L,,,,,,,,"",155.9223771875,,-3,deny,manual,14.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0587/6282/1695/files/PC55_50_50_Tee.jpg?v=1732117126,3,"",,,,,,,,,,,,,,,,,,,,,,,,,oz,,5.00,
srms-basketball-tee,,,,,,,,,Youth XL,,,,,,,,"",155.9223771875,,0,deny,manual,14.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0587/6282/1695/files/PC55Y_50_50_youth.jpg?v=1732117126,4,"",,,,,,,,,,,,,,,,,,,,,,,,,oz,,5.00,
srms-basketball-tee,,,,,,,,,S,,,,,,,,"",155.9223771875,,-3,deny,manual,14.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,5.00,
srms-basketball-tee,,,,,,,,,M,,,,,,,,"",155.9223771875,,-1,deny,manual,14.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,5.00,
srms-basketball-tee,,,,,,,,,L,,,,,,,,"",155.9223771875,,0,deny,manual,14.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,5.00,
srms-basketball-tee,,,,,,,,,XL,,,,,,,,"",155.9223771875,,0,deny,manual,14.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,5.00,
srms-basketball-tee,,,,,,,,,2XL,,,,,,,,"",155.9223771875,,-1,deny,manual,17.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,5.00,
srms-basketball-tee,,,,,,,,,3XL,,,,,,,,"",155.9223771875,,0,deny,manual,17.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,5.00,
srms-basketball-tee,,,,,,,,,4XL,,,,,,,,"",155.9223771875,,0,deny,manual,17.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,5.00,
srms-basketball-tee,,,,,,,,,5XL,,,,,,,,"",155.9223771875,,0,deny,manual,17.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,5.00,
srms-basketball-tee,,,,,,,,,6XL,,,,,,,,"",155.9223771875,,0,deny,manual,17.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,5.00,
ehs-boys-basketball-crewneck-adult,EHS Boys Basketball Crewneck (Adult),"<h1 class=""serif mar-b-20"">Jerzees Eco<sup>™</sup><span> </span>Premium Blend Crewneck Sweatshirt</h1>
<p>Please note ***Once the ordering period ends, we'll close the shop and print all orders at once. Printing takes about 2-3 weeks after closing. All orders will be filled, bagged, and delivered to the team for distribution. We do not ship your order.***</p>
<p>This shirt is unisex sizing, printed on a super soft Jerzee crewneck.<br>8.5-ounce, 57/43 combed ring spun cotton/recycled poly fleece<br>Made with 100% recycled polyester and sustainably-sourced USA-grown cotton<br>Made of stronger 3-end fleece<br>Moisture-wicking<br>Shoulder to shoulder taping<br>2x2 rib cuffs and waistband<br>Tear-away label</p>","White Space Design, LLC",Apparel & Accessories > Clothing > Clothing Tops > Sweatshirts,"","",false,Size,s,product.metafields.shopify.size,Color,white,product.metafields.shopify.color-pattern,,,,,240.9709465625,,-1,deny,manual,25.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/BoysBball2025_Crew.jpg?v=1732116555,1,"",false,,,,,adults,,,,,,moisture-wicking,white; gray,cotton; polyester,,crew,,,s; m; l; xl; 2xl; 3xl,,unisex,,,,oz,,11.00,archived
ehs-boys-basketball-crewneck-adult,,,,,,,,,s,,,gray,,,,,,240.9709465625,,0,deny,manual,25.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/701MJerzeeCrew.jpg?v=1731600700,2,"",,,,,,,,,,,,,,,,,,,,,,,,,oz,,11.00,
ehs-boys-basketball-crewneck-adult,,,,,,,,,m,,,white,,,,,,240.9709465625,,-4,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,11.00,
ehs-boys-basketball-crewneck-adult,,,,,,,,,m,,,gray,,,,,,240.9709465625,,0,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,11.00,
ehs-boys-basketball-crewneck-adult,,,,,,,,,l,,,white,,,,,,240.9709465625,,-4,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,11.00,
ehs-boys-basketball-crewneck-adult,,,,,,,,,l,,,gray,,,,,,240.9709465625,,-3,deny,manual,25.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,11.00,
